Latitude, Longitude
-515.454;-6.020.301
-511.632;-6.021.994
-511.472;-6.020.859
-508.693;-6.015.498
-508.536;-6.014.375
-508.487;-6.021.286
-507.546;-6.014.518
-677.086;-5.910.285
-67.124;-5.913.883
-670.578;-5.916.084
-670.287;-5.914.012
-667.527;-5.908.126
-666.579;-5.908.263
-725.144;-5.977.142
-724.987;-5.976.005
-718.082;-599.293
-708.945;-5.978.326
-705.759;-5.941.493
-700.794;-5.978.959
-698.011;-5.928.426
-697.048;-592.856
-694.136;-6.003.997
-693.972;-6.002.824
-693.041;-5.945.066
-69.299;-5.966.356
-687.365;-5.948.637
-684.145;-5.946.888
-681.602;-598.057
-679.152;-5.956.035
-678.175;-5.956.173
-678.021;-5.955.079
-672.017;-6.014.368
-669.378;-59.658
-668.682;-5.932.882
-667.721;-5.933.021
-667.602;-5.946.077
-665.948;-5.934.354
-664.986;-5.934.493
-664.025;-5.934.634
-66.401;-5.964.995
-663.582;-593.147
-659.132;-5.987.853
-656.026;-5.980.256
-654.559;-6.006.091
-650.787;-6.001.361
-869.407;-601.659
-864.953;-6.051.043
-864.771;-6.049.698
-178.006;-5.994.465
-172.444;-603.336
-135.678;-6.027.388
-134.879;-6.028.564
-13.473;-6.027.536
-130.642;-6.026.056
-13.028;-6.026.661
-130.132;-6.025.654
-346.415;-6.011.726
-34.171;-5.999.479
-314.296;-6.072.829
-281.691;-5.986.539
-257.505;-599.085
-250.274;-6.068.995
-462.763;-6.081.816
-461.168;-6.083.926
-461.039;-6.084.562
-46.099;-6.082.701
-46.087;-6.083.334
-460.136;-6.084.072
-45.996;-6.082.849
-390.491;-6.040.868
-390.468;-6.040.311
-390.327;-6.039.746
-388.472;-6.055.026
-365.679;-6.045.628
-646.844;-6.143.241
-573.561;-6.169.183
-57.347;-6.168.693
-573.352;-6.167.717
-788.048;-617.872
-773.432;-616.237
-773.216;-6.160.802
-771.553;-6.165.858
-771.339;-616.428
-770.396;-6.166.015
-770.183;-6.164.441
-769.027;-6.164.599
-763.747;-6.167.616
-763.532;-6.166.045
-760.966;-6.130.669
-749.739;-612.378
-748.824;-6.125.388
-748.623;-6.123.932
-741.792;-6.149.746
-42.549;-5.970.475
-4.251;-5.968.013
-424.509;-5.999.982
-424.014;-6.000.602
-646.117;-5.997.315
-73.263;-599.465
-65.145;-6.005.096
-651.113;-6.003.006
-355.122;-6.090.413
-79.541;-6.121.181
-794.762;-6.121.865
-820.674;-6.119.097
-647.167;-6.231.525
-780.089;-6.333.754
-779.092;-6.333.909
-778.918;-6.332.765
-75.402;-6.330.825
-749.306;-6.287.429
-749.113;-6.286.195
-701.086;-6.273.516
-680.859;-6.308.204
-674.019;-6.256.897
-810.596;-63.91
-791.978;-6.350.861
-852.631;-6.405.338
-650.457;-6.430.087
-595.795;-6.483.385
-593.773;-645.056
-752.367;-6.499.674
-745.805;-6.390.268
-743.031;-6.425.546
-735.306;-646.496
-735.159;-6.463.974
-727.244;-646.685
-678.758;-6.434.537
-6.786;-6.433.507
-67.765;-6.433.651
-677.492;-6.432.622
-677.186;-6.433.245
-677.033;-6.432.215
-668.501;-6.437.357
-668.348;-643.632
-879.299;-6.418.046
-838.713;-6.409.791
-83.478;-6.409.354
-834.625;-640.833
-831.631;-6.407.747
-826.119;-6.407.159
-8.217;-6.409.947
-915.845;-6.569.287
-933.648;-655.247
-768.788;-7.009.515
-363.073;-694.184
-738.991;-7.284.128
-738.734;-7.282.219
-732.678;-7.284.988
-732.433;-7.283.087
-732.306;-7.283.796
-732.087;-7.291.648
-731.826;-7.289.717
-730.818;-7.291.814
-730.558;-7.289.882
-725.814;-7.302.885
-725.729;-730.241
-717.892;-726.346
-717.646;-7.261.639
-714.311;-7.305.152
-71.415;-7.273.343
-694.735;-7.178.287
-693.495;-7.152.184
-689.298;-7.179.527
-346.859;-6.507.214
-33.073;-6.542.749
-330.585;-6.541.759
-324.317;-652.533
-383.432;-6.511.748
-372.424;-6.505.672
-370.297;-6.517.403
-636.182;-6.525.357
-730.076;-6.680.623
-91.722;-6.591.044
-916.416;-6.610.307
-867.679;-6.701.273
-867.549;-6.700.372
-843.043;-6.696.606
-842.284;-6.697.634
-934.039;-6.649.908
-91.735;-6.591.937
-889.574;-6.591.618
-866.789;-6.701.404
-86.666;-6.700.504
-843.172;-6.697.504
-956.681;-6.672.781
-956.552;-6.671.881
-954.629;-6.664.821
-953.742;-6.664.953
-942.463;-6.715.005
-262.414;-6.687.753
-491.295;-670.023
-472.511;-6.697.913
-491.665;-6.696.571
-491.537;-6.695.688
-47.264;-6.698.795
-615.732;-6.782.645
-905.927;-6.736.516
-881.357;-6.738.523
-881.207;-6.763.754
-881.073;-6.762.821
-876.549;-6.763.482
-875.645;-6.763.614
-854.714;-6.733.084
-836.926;-6.724.852
-883.677;-6.741.937
-876.417;-6.762.549
-875.513;-6.762.682
-873.889;-6.770.165
-873.117;-6.771.237
-854.584;-6.732.172
-803.959;-6.127.702
-77.492;-6.119.936
-757.203;-6.123.382
-470.729;-6.080.019
-796.742;-6.122.844
-757.979;-6.122.874
-77.569;-6.119.413
-797.467;-6.122.316
-470.352;-6.077.937
-470.362;-6.077.254
-172.508;-6.093.398
-182.683;-6.004.798
-222.173;-568.415
-221.992;-5.682.924
-221.137;-5.684.305
-220.956;-5.683.066
-334.985;-5.754.721
-330.128;-5.809.232
-301.795;-5.740.132
-286.432;-5.720.664
-649.186;-5.841.576
-848.206;-6.724.818
-950.241;-6.711.175
-944.188;-6.707.536
-937.694;-677.582
-937.267;-6.774.642
-871.878;-6.424.924
-871.731;-6.423.879
-858.583;-6.423.135
-858.438;-6.422.095
-85.763;-642.327
-857.486;-6.422.231
-855.054;-6.404.752
-854.912;-6.403.735
-852.526;-6.418.309
-811.253;-6.144.206
-793.132;-6.363.873
-792.997;-6.362.912
-773.098;-6.154.217
-765.849;-6.154.945
-764.963;-6.155.077
-753.038;-7.013.646
-752.691;-7.010.941
-752.592;-7.011.668
-744.471;-6.047.718
-733.934;-5.966.112
-729.958;-6.424.992
-724.482;-595.233
-709.775;-5.976.986
-696.139;-5.927.874
-683.221;-5.923.795
-677.815;-5.935.294
-677.005;-5.936.518
-671.423;-5.934.727
-671.261;-5.933.638
-652.296;-600.457
-650.999;-5.841.254
-64.662;-6.141.469
-637.542;-6.000.274
-636.754;-6.001.426
-636.599;-6.000.412
-586.903;-616.143
-550.615;-6.042.085
-479.894;-6.701.523
-429.732;-6.964.394
-426.117;-595.182
-3.427;-6.913.092
-294.645;-6.505.325
-272.581;-651.985
-236.665;-6.526.452
-0.3623;-6.977.326
-0.3651;-6.979.231
-26.025;-5.757.356
-237.749;-5.797.229
-221.916;-5.689.975
-393.486;-571.039
-877.433;-6.763.238
-845.233;-6.697.552
-844.108;-6.697.739
-760.304;-7.054.647
-760.163;-7.053.706
-750.535;-6.345.724
-749.228;-6.375.303
-739.036;-7.262.003
-738.908;-7.261.111
-735.498;-7.268.916
-735.369;-7.268.021
-732.163;-7.245.728
-732.035;-7.244.839
-731.012;-7.245.651
-730.883;-7.244.763
-722.376;-7.249.311
-69.729;-7.159.408
-691.633;-7.177.211
-917.049;-6.539.775
-909.454;-656.482
-340.258;-6.495.684
-339.964;-6.493.628
-91.017;-6.605.502
-909.774;-6.602.338
-907.045;-6.593.163
-950.226;-6.575.613
-957.264;-6.665.784
-956.818;-666.221
-956.151;-6.665.487
-955.336;-6.672.963
-954.842;-6.673.451
-946.378;-6.709.937
-945.403;-671.359
-944.947;-6.709.711
-492.819;-6.694.128
-897.419;-6.751.411
-897.348;-6.751.788
-222.947;-5.685.187
-219.986;-5.677.797
-326.838;-5.701.324
-293.233;-569.299
-280.805;-5.715.006
-272.095;-5.705.528
-257.605;-5.713.649
-647.335;-584.356
-62.738;-5.826.672
-662.665;-5.873.098
-662.534;-5.872.182
-439.915;-5.952.427
-745.608;-6.041.233
-470.586;-6.077.501
-410.601;-6.239.969
-7.866;-6.345.868
-786.348;-6.343.999
-781.138;-6.333.411
-760.198;-627.208
-389.289;-6.424.799
-359.696;-6.438.924
-749.227;-6.497.629
-930.485;-6.744.857
-347.054;-660.426
-345.165;-6.604.537
-303.769;-6.547.447
-303.607;-6.546.343
-303.586;-6.559.757
-303.424;-6.558.664
-295.398;-6.545.858
-385.611;-6.511.826
-844.075;-6.696.919
-923.664;-659.114
-915.756;-6.732.191
-851.492;-6.715.137
-967.331;-6.706.232
-967.202;-6.705.341
-966.447;-6.706.365
-956.621;-666.463
-949.992;-6.733.421
-949.862;-6.732.527
-948.091;-6.732.791
-948.051;-6.706.697
-947.208;-6.657.559
-946.109;-6.706.664
-94.598;-6.705.772
-945.434;-6.657.827
-944.621;-6.715.082
-944.492;-6.714.191
-944.251;-6.674.465
-967.461;-6.707.124
-948.547;-6.703.891
-947.962;-6.731.899
-946.239;-6.707.555
-945.743;-6.710.361
-711.433;-7.315.386
-944.751;-6.715.974
-943.822;-6.703.365
-95.816;-6.668.968
-957.275;-6.669.102
-94.579;-6.678.796
-941.624;-6.656.572
-941.492;-6.655.676
-293.116;-6.694.939
-273.553;-6.706.375
-268.482;-6.722.247
-264.696;-6.702.921
-492.053;-6.693.072
-449.529;-6.654.534
-449.391;-6.653.593
-736.715;-6.801.608
-742.249;-682.735
-653.788;-6.827.543
-943.607;-6.759.718
-938.135;-6.753.197
-92.815;-6.812.329
-920.416;-6.815.904
-915.636;-6.795.163
-915.445;-6.768.447
-9.15;-6.733.215
-914.871;-6.732.323
-910.074;-6.750.027
-906.972;-6.774.023
-906.842;-6.773.124
-905.597;-678.343
-890.372;-6.735.045
-886.425;-6.778.288
-882.714;-6.772.068
-877.596;-6.755.468
-816.144;-6.731.947
-836.121;-6.754.977
-904.764;-6.835.448
-901.118;-6.771.793
-901.052;-6.835.693
-900.918;-6.834.766
-899.436;-6.850.208
-896.737;-6.857.304
-896.605;-6.856.363
-896.585;-6.849.661
-896.453;-6.848.725
-89.568;-6.849.795
-895.285;-6.846.991
-895.153;-6.846.055
-89.438;-6.847.123
-89.433;-6.859.168
-893.857;-6.868.879
-893.153;-6.857.415
-892.543;-6.866.173
-891.414;-6.877.976
-890.901;-6.880.981
-890.744;-6.873.209
-890.243;-6.734.155
-889.965;-6.874.294
-889.831;-6.873.343
-889.763;-6.853.117
-889.698;-6.872.393
-888.692;-687.806
-886.296;-677.739
-882.843;-6.772.964
-880.291;-6.767.852
-877.467;-6.754.575
-876.581;-6.754.707
-876.113;-67.703
-860.688;-6.817.794
-855.658;-6.756.317
-934.605;-6.767.146
-930.355;-6.743.962
-926.112;-6.766.293
-925.953;-6.803.304
-922.542;-6.760.402
-921.856;-6.826.036
-918.278;-6.781.826
-918.149;-6.780.923
-916.658;-6.738.435
-91.653;-6.737.542
-916.399;-6.794.123
-915.857;-6.836.097
-915.724;-6.835.168
-915.506;-6.794.255
-915.316;-6.767.549
-915.064;-683.053
-914.954;-683.623
-914.932;-6.829.604
-913.242;-6.824.193
-913.111;-682.327
-912.755;-6.833.709
-910.559;-6.831.194
-878.468;-6.865.015
-878.336;-6.864.071
-915.615;-6.840.886
-893.992;-6.869.827
-892.677;-686.712
-890.767;-6.880.023
-888.147;-6.874.251
-888.011;-6.873.301
-883.418;-6.867.194
-955.389;-6.751.237
-95.526;-675.034
-730.363;-6.060.076
-767.739;-6.350.666
-740.301;-6.384.365
-670.073;-6.286.894
-671.377;-6.436.587
-670.375;-6.436.742
-918.481;-6.537.928
-899.249;-6.570.061
-87.794;-6.418.946
-877.766;-6.417.832
-876.957;-6.419.101
-87.665;-6.418.678
-918.337;-6.536.967
-939.831;-6.551.014
-93.969;-6.550.066
-351.167;-6.890.794
-350.162;-6.896.382
-353.957;-6.891.293
-351.295;-6.891.681
-350.677;-6.899.942
-350.548;-6.899.051
-340.977;-6.845.423
-337.867;-6.837.465
-333.823;-6.834.466
-331.555;-6.857.905
-331.121;-6.809.699
-279.113;-6.769.753
-768.378;-6.993.306
-768.233;-6.992.259
-749.542;-699.721
-692.855;-6.979.665
-689.314;-6.978.686
-686.319;-6.991.505
-686.177;-6.990.489
-680.979;-6.978.496
-78.348;-7.000.151
-769.333;-6.993.169
-744.616;-6.999.538
-687.435;-6.978.954
-687.264;-6.991.372
-889.377;-6.882.841
-884.931;-6.884.467
-882.181;-6.884.872
-872.599;-6.894.353
-872.461;-6.893.387
0.29322;-6.977.109
-322.695;-6.923.812
-430.049;-6.964.014
-380.606;-6.947.814
-370.674;-6.948.883
-405.099;-695.743
-404.966;-6.956.503
-370.542;-6.947.969
-737.104;-70.12
-667.329;-7.011.861
-667.477;-7.012.899
-742.249;-7.273.386
-742.094;-7.274.342
-741.881;-7.272.736
-733.233;-725.065
-732.234;-7.183.697
-732.155;-7.283.526
-731.932;-7.281.911
-730.316;-7.278.837
-713.201;-5.973.259
-712.906;-5.971.131
-712.865;-597.262
-712.585;-5.970.479
-70.771;-5.982.716
-707.633;-6.002.987
-707.418;-5.980.519
-680.365;-586.501
-662.468;-629.324
-65.493;-5.890.075
-654.398;-5.888.822
-649.745;-6.141.744
-513.416;-6.033.354
-489.382;-6.235.566
-488.944;-6.232.389
-42.771;-599.917
-42.745;-5.968.971
-426.419;-5.999.346
-419.492;-5.996.944
-398.689;-5.923.281
-386.982;-6.359.029
-386.681;-635.949
-369.248;-5.709.047
-369.078;-5.707.861
-35.042;-6.036.186
-323.687;-6.086.382
-322.114;-5.679.612
-32.202;-5.680.278
-321.856;-5.679.157
-240.537;-5.789.301
-240.722;-5.790.591
-241.777;-5.790.435
-281.206;-5.716.426
-264.898;-5.651.656
-261.689;-5.652.775
-264.747;-56.506
-349.966;-6.274.951
-924.762;-6.820.795
-916.335;-682.599
-916.108;-6.824.236
-91.563;-6.824.992
-907.746;-6.784.843
-90.745;-6.847.939
-881.409;-6.890.182
-857.724;-6.745.497
-848.025;-6.715.832
-805.416;-615.953
-804.517;-6.159.668
-786.677;-6.372.998
-776.961;-6.999.496
-767.552;-7.008.455
-767.255;-7.006.164
-766.935;-7.009.031
-766.621;-7.006.739
-766.179;-7.008.643
-765.884;-7.006.348
-248.673;-6.599.229
-760.778;-6.270.777
-756.325;-6.991.913
-73.624;-7.288.937
-735.851;-7.289.747
-735.773;-7.285.127
-735.359;-7.285.941
-735.136;-632.166
-734.819;-6.494.733
-729.632;-6.464.602
-729.539;-6.315.881
-727.542;-7.306.516
-70.118;-6.298.352
-700.425;-6.299.368
-700.297;-6.298.484
-699.155;-6.296.845
-696.521;-6.303.563
-696.392;-6.302.678
-684.069;-6.307.546
-683.185;-6.307.677
-68.169;-6.316.033
-676.237;-6.266.183
-669.702;-6.285.026
-667.456;-6.294.399
-252.207;-659.315
-665.056;-6.316.103
-664.927;-6.315.218
-64.915;-6.002.209
-639.623;-5.999.662
-593.244;-599.831
-593.073;-5.997.162
-592.901;-5.996.014
-574.821;-6.317.518
-572.177;-6.870.176
-571.942;-686.852
-57.165;-686.957
-571.429;-6.867.911
-552.757;-6.104.751
-451.502;-6.194.098
-43.106;-6.344.009
-415.501;-651.675
-413.285;-634.246
-413.157;-6.341.579
-409.681;-6.304.512
-40.955;-6.303.623
-39.711;-6.497.755
-396.206;-6.497.886
-391.551;-6.497.617
-390.229;-6.368.399
-390.101;-6.367.519
-390.061;-6.500.375
-389.926;-6.499.448
-389.602;-6.370.288
-389.474;-6.369.408
-389.102;-6.373.056
-386.287;-6.353.702
-386.231;-639.056
-386.159;-6.352.822
-385.219;-6.389.808
-378.846;-6.238.977
-375.084;-6.466.714
-374.953;-6.465.809
-37.456;-6.463.101
-373.295;-6.466.974
-372.642;-646.246
-371.749;-6.462.592
-371.618;-6.461.688
-370.951;-6.450.775
-370.822;-6.449.879
-370.044;-6.444.508
-369.284;-6.445.533
-369.154;-6.444.639
-368.536;-6.452.957
-367.674;-6.542.819
-367.645;-6.453.087
-367.623;-6.536.021
-367.536;-6.541.865
-367.486;-6.535.074
-366.064;-6.423.281
-362.873;-6.528.987
-362.737;-6.528.043
-359.896;-6.444.804
-358.491;-6.441.363
-358.362;-6.440.472
-358.233;-6.439.581
-357.602;-6.441.494
-357.473;-6.440.601
-356.985;-6.526.653
-356.609;-6.213.048
-356.267;-6.641.692
-35.437;-6.502.333
-353.965;-646.088
-353.835;-6.459.981
-352.531;-6.521.556
-352.397;-6.520.625
-35.218;-6.461.141
-351.316;-6.474.159
-351.304;-6.481.295
-351.108;-6.898.905
-350.539;-6.482.333
-350.407;-6.481.425
-349.625;-6.629.733
-348.721;-6.476.115
-348.589;-6.475.209
-348.121;-6.605.759
-346.798;-6.475.469
-346.772;-6.507.208
-34.664;-6.506.287
-346.516;-6.467.212
-345.994;-6.463.612
-345.954;-6.450.804
-345.903;-6.475.601
-345.863;-6.462.713
-344.391;-648.416
-341.627;-6.261.931
-340.729;-6.262.063
-335.831;-646.934
-330.739;-6.536.082
-330.602;-653.514
-329.917;-6.530.438
-329.781;-6.529.503
-329.008;-6.530.576
-328.872;-6.529.638
-32.715;-6.492.537
-325.469;-6.487.202
-325.338;-6.486.294
-324.558;-6.480.855
-324.428;-6.479.949
-322.955;-6.514.337
-321.711;-649.296
-320.528;-6.484.784
-319.659;-6.517.368
-317.982;-6.082.238
-312.012;-6.147.194
-310.604;-6.095.227
-308.681;-6.170.287
-306.172;-6.506.709
-306.039;-6.505.795
-305.652;-6.167.335
-305.271;-6.506.843
-305.138;-6.505.927
-303.778;-6.167.614
-302.061;-6.510.121
-30.193;-6.509.203
-300.017;-65.092
-297.808;-6.556.842
-296.069;-6.520.121
-295.007;-6.512.746
-29.464;-6.554.381
-287.571;-6.189.408
-287.428;-618.843
-281.801;-6.762.276
-281.443;-6.761.678
-102.471;-6.285.921
-0.93933;-6.296.902
-0.08405;-6.705.467
-384.006;-5.718.108
-383.961;-5.717.641
-142.849;-5.788.085
-142.162;-579.397
-140.877;-5.794.627
-140.656;-5.794.197
-37.196;-5.719.456
-15.956;-6.014.548
-162.665;-6.035.913
-162.795;-6.036.808
-176.324;-6.015.395
-179.587;-5.992.598
-179.714;-599.348
-372.163;-5.714.461
-377.438;-5.830.829
-381.543;-5.796.506
-381.678;-5.797.416
-390.759;-571.541
-397.095;-5.758.168
-402.312;-5.762.143
-405.327;-6.226.588
-490.063;-6.023.063
-490.196;-6.023.993
-545.172;-601.522
-5.929;-6.000.423
-709.409;-5.977.537
-71.801;-5.934.551
-371.241;-5.833.324
-370.601;-5.716.684
-369.384;-5.714.877
-369.238;-5.713.905
-368.798;-571.097
-368.651;-5.709.989
-36.813;-5.710.635
-367.987;-5.709.654
-367.881;-5.822.837
-36.613;-570.994
-365.043;-5.841.188
-361.325;-6.529.688
-361.061;-6.527.809
-360.469;-5.840.953
-354.765;-5.783.573
-354.629;-5.782.653
-352.119;-5.791.197
-34.604;-5.787.405
-345.052;-5.691.995
-344.906;-56.91
-341.139;-5.834.999
-336.175;-5.827.226
-328.332;-58.814
-324.951;-5.719.542
-316.599;-5.749.629
-311.925;-5.932.646
-311.564;-570.866
-306.166;-5.925.086
-286.026;-5.836.736
-280.703;-583.266
-280.571;-5.831.757
-27.981;-5.832.794
-279.678;-5.831.893
-275.108;-570.164
-274.957;-570.063
-269.012;-5.662.959
-264.571;-6.687.028
-255.313;-580.415
-25.441;-5.804.283
-241.368;-6.662.381
-668.214;-701.282
-669.495;-7.003.351
-69.336;-6.995.779
-68.102;-6.986.617
-681.155;-6.987.553
-901.911;-6.772.169
-908.882;-6.776.584
-910.391;-6.774.537
-910.521;-6.775.427
-857.052;-675.651
-909.636;-6.775.561
-909.766;-6.776.451
-939.898;-6.754.871
-944.343;-6.660.105
-95.133;-6.731.778
-951.463;-6.732.675
-952.217;-6.731.643
-944.482;-6.661.036
-849.021;-671.442
-870.102;-6.657.302
-870.243;-6.658.244
-873.005;-6.701.416
-873.765;-6.700.365
-873.901;-6.701.279
-883.375;-6.653.719
-90.225;-6.606.678
-260.524;-5.648.819
-144.729;-5.792.664
-144.572;-5.791.568
-342.693;-5.725.298
-342.539;-5.724.235
-234.137;-5.702.148
-22.573;-5.681.718
-300.382;-5.681.216
-300.236;-5.680.215
-296.704;-5.675.644
-295.913;-5.676.778
-292.593;-5.680.302
-285.484;-5.688.009
-282.721;-5.693.175
-278.877;-569.993
-589.267;-6.025.465
-679.611;-5.997.396
-207.815;-5.976.933
-590.598;-61.744
-590.255;-6.175.142
-58.991;-6.172.635
-785.469;-6.179.353
-774.672;-6.110.315
-762.096;-6.095.691
-649.781;-6.142.619
-788.179;-6.373.663
-684.583;-630.895
-750.396;-6.377.174
-750.635;-6.376.753
-687.035;-6.307.913
-787.963;-6.374.058
-687.474;-6.311.277
-705.008;-6.274.035
-368.538;-6.447.146
-731.113;-7.284.262
-3.461;-645.077
-346.228;-6.451.649
-729.596;-5.964.124
-711.066;-5.977.628
-681.752;-6.013.123
-65.286;-6.005.531
-452.135;-6.114.259
-413.207;-6.094.104
-569.033;-6.081.368
-564.139;-6.116.039
-555.166;-6.077.638
-525.892;-6.054.143
-788.332;-6.163.879
-429.711;-6.309.309
-750.045;-6.360.801
-749.916;-6.359.915
-7.494;-635.637
-749.271;-6.355.484
-722.099;-6.314.439
-707.214;-6.307.832
-704.783;-6.272.508
-70.135;-6.305.042
-70.046;-6.305.175
-73.183;-7.284.547
-346.982;-6.450.641
-669.202;-7.012.307
-367.655;-6.447.276
-0.77165;-6.288.884
-0.77961;-6.287.739
-0.78106;-6.288.745
0.10692;-6.255.442
-866.054;-6.429.307
-866.184;-6.430.214
-751.345;-6.497.697
-367.507;-6.419.679
-36.841;-6.446.267
0.86368;-6.503.989
0.8624;-6.504.871
0.85484;-650.386
0.85356;-6.504.742
-203.586;-6.524.191
-343.137;-6.456.264
-342.255;-6.456.394
-352.455;-6.475.874
-352.327;-6.474.994
-351.583;-6.482.294
-351.455;-6.481.413
-344.696;-6.479.383
-338.874;-6.490.778
-33.799;-6.490.908
-337.861;-6.490.027
-332.675;-6.485.389
-326.431;-6.486.874
-326.175;-6.485.114
-326.047;-6.484.234
-324.781;-6.481.724
-323.919;-6.494.439
-322.386;-6.483.871
-307.409;-6.495.375
-304.626;-650.904
-301.587;-6.506.782
-177.751;-6.651.129
-271.473;-6.707.269
-468.207;-6.745.719
-468.072;-6.743.916
-468.044;-6.744.592
-28.649;-5.667.521
-271.541;-5.663.864
-223.244;-5.682.738
-202.134;-5.710.681
-366.897;-5.701.514
-347.787;-5.692.368
-347.576;-5.693.935
-347.277;-5.691.751
-335.507;-5.699.107
-335.193;-5.696.892
-332.064;-5.704.165
-319.714;-5.707.069
-311.998;-5.801.821
-311.872;-5.759.882
-311.622;-5.799.149
-311.198;-5.751.987
-310.862;-5.749.559
-310.853;-5.783.221
-310.801;-575.253
-310.445;-5.750.092
-299.408;-5.788.192
-291.419;-5.741.231
-290.572;-573.941
-282.347;-5.736.502
-280.978;-5.727.231
-280.622;-5.728.932
-2.803;-5.726.625
-264.077;-5.674.565
-263.761;-5.674.102
-253.264;-5.784.479
-251.214;-5.749.829
-240.747;-5.792.085
-240.744;-5.712.378
-240.394;-578.952
-240.256;-5.711.782
-240.161;-5.790.063
-236.816;-5.696.802
-235.851;-5.697.592
-230.366;-5.687.593
-230.069;-5.685.498
-227.481;-5.684.255
-36.697;-5.825.051
-366.847;-5.824.355
-360.471;-5.832.252
-360.235;-583.184
-365.187;-5.759.026
-633.482;-5.832.851
-690.423;-5.895.824
-689.945;-5.892.139
-342.233;-5.853.904
-341.865;-5.853.525
-319.776;-5.877.473
-30.918;-5.911.715
-441.817;-5.975.817
-441.489;-5.976.596
-393.988;-5.914.538
-376.388;-5.962.074
-375.947;-596.253
-375.894;-5.958.419
-375.428;-5.958.875
-722.653;-5.949.306
-745.554;-6.447.375
-73.456;-7.280.833
-734.426;-7.279.924
-692.266;-7.150.502
0.18001;-5.943.032
0.171;-59.429
-894.511;-6.428.339
-821.154;-6.409.711
-816.716;-6.137.155
-804.319;-6.173.692
-782.619;-6.695.245
-782.491;-6.695.734
-765.901;-6.161.955
-742.703;-6.061.322
-730.321;-60.711
-728.567;-6.110.498
-728.426;-6.109.512
-715.691;-5.963.015
-711.331;-593.916
-70.852;-5.926.011
-707.636;-5.926.141
-706.013;-5.933.614
-705.885;-5.932.729
-70.513;-5.933.744
-705.001;-5.932.859
-699.286;-5.932.552
-690.357;-5.979.544
-689.479;-5.921.924
-686.717;-5.941.965
-685.833;-5.942.095
-682.421;-5.885.898
-682.043;-6.010.697
-676.162;-5.912.818
-676.033;-5.911.934
-668.685;-628.618
-6.679;-587.568
-667.552;-6.000.236
-667.312;-6.004.863
-666.688;-5.949.763
-66.656;-5.948.878
-666.551;-6.005.894
-666.421;-6.004.994
-666.291;-6.004.094
-662.728;-6.004.616
-662.598;-6.003.714
-653.476;-6.004.786
-653.412;-584.007
-649.923;-6.005.885
-559.571;-6.025.209
-529.725;-6.016.845
-529.596;-6.015.953
-528.967;-6.017.866
-528.838;-6.016.975
-528.709;-6.016.084
-528.079;-6.017.996
-52.795;-6.017.104
-527.821;-6.016.213
-525.158;-6.016.604
-462.249;-5.990.286
-451.957;-5.956.725
-451.829;-5.955.844
-451.557;-6.114.118
-441.696;-5.994.526
-440.674;-5.955.443
-429.418;-5.998.776
-428.907;-5.995.252
-428.779;-5.994.371
-419.497;-5.987.319
-418.614;-5.987.449
-415.043;-5.989.521
-414.672;-599.317
-414.544;-599.229
-403.184;-5.939.092
-403.054;-5.938.207
-402.299;-5.939.222
-402.169;-5.938.338
-401.818;-5.974.067
-401.459;-5.984.001
-401.332;-5.983.121
-401.204;-5.982.242
-398.788;-5.915.273
-398.657;-5.914.383
-395.757;-5.926.279
-395.628;-5.925.392
-393.052;-591.396
-377.473;-5.852.099
-377.338;-5.851.174
-376.568;-5.852.231
-376.433;-5.851.306
-374.417;-6.129.243
-372.783;-5.895.308
-372.124;-5.890.797
-37.198;-5.959.666
-37.189;-589.544
-371.851;-5.958.784
-371.758;-5.894.538
-371.645;-6.014.186
-371.623;-6.103.314
-371.492;-6.102.403
-370.975;-6.194.408
-370.833;-6.193.422
-37.048;-6.108.146
-369.329;-5.916.623
-3.692;-5.915.731
-365.043;-5.893.428
-364.336;-5.907.312
-362.321;-5.912.181
-36.219;-5.911.287
-361.916;-6.432.738
-361.139;-5.941.982
-357.754;-5.769.666
-357.184;-5.769.304
-355.776;-5.785.783
-355.212;-5.762.386
-353.191;-5.957.357
-350.698;-5.845.916
-34.841;-6.483.532
-348.316;-6.475.391
-34.824;-647.441
-348.191;-6.482.023
-347.657;-5.894.454
-346.617;-5.750.106
-346.313;-5.941.219
-344.862;-6.474.898
-342.051;-5.925.168
-340.862;-6.470.947
-340.657;-6.469.481
-337.938;-5.954.514
-337.134;-5.755.345
-336.979;-5.754.317
-336.799;-5.755.959
-336.649;-5.754.929
-336.169;-5.954.774
-332.695;-5.823.795
-330.576;-5.822.155
-330.435;-5.821.199
-323.295;-6.517.334
-323.068;-6.515.744
-319.353;-578.251
-319.207;-5.781.511
-314.065;-6.493.365
-310.593;-5.749.496
-309.868;-6.526.917
-309.711;-6.527.924
-309.613;-6.807.413
-309.489;-6.526.313
-308.702;-652.709
-308.087;-6.155.184
-307.404;-5.927.617
-307.273;-5.926.722
-307.212;-591.393
-304.342;-574.363
-303.427;-6.167.002
-3.016;-6.148.103
-299.245;-6.144.647
-29.911;-6.143.721
-296.475;-6.556.155
-296.242;-6.554.482
-296.094;-6.527.773
-295.866;-6.526.177
-29.563;-6.555.243
-29.528;-6.556.318
-295.048;-6.554.639
-29.468;-655.708
-294.437;-6.555.405
-291.098;-6.540.696
-289.934;-5.694.186
-28.857;-5.768.369
-288.419;-5.767.348
-28.563;-5.721.496
-285.555;-5.797.109
-28.541;-579.612
-283.883;-5.756.443
